rollout_id,run_id,model_variant,quantization_backend,quantization_method,language_model_loaded_in_8bit,task_index,task_name,task_instruction,trial_index,initial_state_id,rollout_seed,success,timeout,termination_reason,episode_steps,steps_to_success,episode_time_seconds,inference_calls,actions_generated,actions_executed,replan_count,avg_inference_latency_ms,p95_inference_latency_ms,avg_amortized_inference_ms_per_action,avg_environment_step_latency_ms,p95_environment_step_latency_ms,avg_end_to_end_latency_ms,p95_end_to_end_latency_ms,avg_amortized_end_to_end_ms_per_action,control_frequency_hz,peak_vram_allocated_gb,peak_vram_reserved_gb,invalid_action_count,zero_equivalent_arm_action_count,zero_equivalent_full_noop_count,repeated_action_count,repeated_chunk_count,max_consecutive_zero_equivalent_actions,max_consecutive_repeated_chunks,collapse_warning_count,automatic_failure_reason,failure_detail,manual_failure_reason,manual_failure_note,video_path,started_at,finished_at
task_00_trial_033,df_06_01_lora_oft_int8_libero10_seed42_best_step100000,DF-04-03 LoRA+OFT INT8 Language Model,bitsandbytes,llm_int8,True,0,LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,put both the alphabet soup and the tomato sauce in the basket,33,33,75,True,False,success,229,229,12.636339,29,232,229,28,198.93490279029155,208.18028636276722,25.19262961099762,19.016825305257303,24.68958161771297,381.4858534084312,402.80532501637936,48.310435584473815,20.69946147041952,9.248741149902344,9.66796875,0,0,0,0,0,0,0,0,,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-06-01 LoRA+OFT INT8/output/videos/task_00_trial_033.mp4,2026-07-28T20:10:11.226489+00:00,2026-07-28T20:10:23.863691+00:00
task_00_trial_034,df_06_01_lora_oft_int8_libero10_seed42_best_step100000,DF-04-03 LoRA+OFT INT8 Language Model,bitsandbytes,llm_int8,True,0,LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,put both the alphabet soup and the tomato sauce in the basket,34,34,76,True,False,success,295,295,16.482824,37,296,295,36,200.080862168122,206.27755783498287,25.09488779735767,21.037778675051058,29.275440610945225,399.85462514733945,446.5523444116115,50.15125806932732,19.939679252265925,9.24874210357666,9.66796875,0,0,0,0,0,0,0,0,,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-06-01 LoRA+OFT INT8/output/videos/task_00_trial_034.mp4,2026-07-28T20:10:23.865845+00:00,2026-07-28T20:10:40.349564+00:00
task_00_trial_035,df_06_01_lora_oft_int8_libero10_seed42_best_step100000,DF-04-03 LoRA+OFT INT8 Language Model,bitsandbytes,llm_int8,True,0,LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,put both the alphabet soup and the tomato sauce in the basket,35,35,77,True,False,success,237,237,13.003908,30,240,237,29,201.24289399633804,208.56246007606387,25.473784050169375,18.543303806633386,22.26780652999878,378.6370412136118,405.3027205169201,47.92873939412807,20.864308401203512,9.248741149902344,9.66796875,0,0,0,0,0,0,0,0,,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-06-01 LoRA+OFT INT8/output/videos/task_00_trial_035.mp4,2026-07-28T20:10:40.351968+00:00,2026-07-28T20:10:53.356548+00:00
task_00_trial_036,df_06_01_lora_oft_int8_libero10_seed42_best_step100000,DF-04-03 LoRA+OFT INT8 Language Model,bitsandbytes,llm_int8,True,0,LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,put both the alphabet soup and the tomato sauce in the basket,36,36,78,True,False,success,290,290,15.402156,37,296,290,36,193.708287149265,199.4456686079502,24.714505601802777,18.557485655463974,22.0026102848351,369.2704909858671,397.6967994123696,47.11382126371409,21.225194076333086,9.24874210357666,9.66796875,0,0,0,0,0,0,0,0,,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-06-01 LoRA+OFT INT8/output/videos/task_00_trial_036.mp4,2026-07-28T20:10:53.358795+00:00,2026-07-28T20:11:08.761581+00:00
task_00_trial_037,df_06_01_lora_oft_int8_libero10_seed42_best_step100000,DF-04-03 LoRA+OFT INT8 Language Model,bitsandbytes,llm_int8,True,0,LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,put both the alphabet soup and the tomato sauce in the basket,37,37,79,True,False,success,290,290,15.530474,37,296,290,36,193.70748298997813,202.30246260762215,24.714403002169625,19.86607070369967,24.92917980998755,379.60288718946885,418.7520109117031,48.43209250348395,20.647466345338376,9.248741626739502,9.66796875,0,0,0,0,0,0,0,0,,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-06-01 LoRA+OFT INT8/output/videos/task_00_trial_037.mp4,2026-07-28T20:11:08.763509+00:00,2026-07-28T20:11:24.294853+00:00
task_00_trial_038,df_06_01_lora_oft_int8_libero10_seed42_best_step100000,DF-04-03 LoRA+OFT INT8 Language Model,bitsandbytes,llm_int8,True,0,LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,put both the alphabet soup and the tomato sauce in the basket,38,38,80,True,False,success,261,261,14.333722,33,264,261,32,202.30307525983363,253.6966037005186,25.578549745496204,19.5475904863342,25.5325548350811,389.06637539691997,442.99572855234146,49.1923003375416,20.328384587391206,9.248741626739502,9.66796875,0,0,0,0,0,0,0,0,,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-06-01 LoRA+OFT INT8/output/videos/task_00_trial_038.mp4,2026-07-28T20:11:24.297352+00:00,2026-07-28T20:11:38.631819+00:00
task_00_trial_039,df_06_01_lora_oft_int8_libero10_seed42_best_step100000,DF-04-03 LoRA+OFT INT8 Language Model,bitsandbytes,llm_int8,True,0,LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,put both the alphabet soup and the tomato sauce in the basket,39,39,81,True,False,success,278,278,14.494755,35,280,278,34,192.75155966835362,202.94969771057367,24.26728269205891,18.021603791619377,20.77013431116938,366.4290715008974,385.74292939156294,46.13315648392593,21.676383673170676,9.248741626739502,9.66796875,0,0,0,0,0,0,0,0,,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-06-01 LoRA+OFT INT8/output/videos/task_00_trial_039.mp4,2026-07-28T20:11:38.634112+00:00,2026-07-28T20:11:53.129498+00:00
task_00_trial_040,df_06_01_lora_oft_int8_libero10_seed42_best_step100000,DF-04-03 LoRA+OFT INT8 Language Model,bitsandbytes,llm_int8,True,0,LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,put both the alphabet soup and the tomato sauce in the basket,40,40,82,True,False,success,311,311,16.492988,39,312,311,38,197.25991250612796,206.8559842184186,24.736773594016046,19.57815603451905,25.329782627522945,384.7200321272398,420.10000981390476,48.244634253898234,20.727693669253977,9.248741626739502,9.66796875,0,0,0,0,0,0,0,0,,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-06-01 LoRA+OFT INT8/output/videos/task_00_trial_040.mp4,2026-07-28T20:11:53.131453+00:00,2026-07-28T20:12:09.625356+00:00
task_00_trial_041,df_06_01_lora_oft_int8_libero10_seed42_best_step100000,DF-04-03 LoRA+OFT INT8 Language Model,bitsandbytes,llm_int8,True,0,LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,put both the alphabet soup and the tomato sauce in the basket,41,41,83,True,False,success,265,265,14.668115,34,272,265,33,202.95544817824575,208.24883319437504,26.039566936076813,19.464559058816928,25.230816006660447,386.165915933602,422.25471036508674,49.54581562921686,20.18333914378647,9.24874210357666,9.66796875,0,0,0,0,0,0,0,0,,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-06-01 LoRA+OFT INT8/output/videos/task_00_trial_041.mp4,2026-07-28T20:12:09.628604+00:00,2026-07-28T20:12:24.297487+00:00
task_00_trial_042,df_06_01_lora_oft_int8_libero10_seed42_best_step100000,DF-04-03 LoRA+OFT INT8 Language Model,bitsandbytes,llm_int8,True,0,LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,put both the alphabet soup and the tomato sauce in the basket,42,42,84,True,False,success,305,305,17.012348,39,312,305,38,202.27791005984332,208.63858107477427,25.86504423716029,20.173389427974577,26.326902955770496,391.3512205084165,427.2822845727205,50.041631474846696,19.983361263963737,9.248741149902344,9.66796875,0,0,0,0,0,0,0,0,,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-06-01 LoRA+OFT INT8/output/videos/task_00_trial_042.mp4,2026-07-28T20:12:24.299450+00:00,2026-07-28T20:12:41.312585+00:00
task_00_trial_043,df_06_01_lora_oft_int8_libero10_seed42_best_step100000,DF-04-03 LoRA+OFT INT8 Language Model,bitsandbytes,llm_int8,True,0,LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,put both the alphabet soup and the tomato sauce in the basket,43,43,85,True,False,success,249,249,13.758258,32,256,249,31,202.08816428203136,207.39457057788968,25.971169706927725,19.247071144272045,26.203728839755055,382.9335926566273,410.1800315082073,49.2123492570766,20.32010288263576,9.248741626739502,9.66796875,0,0,0,0,0,0,0,0,,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-06-01 LoRA+OFT INT8/output/videos/task_00_trial_043.mp4,2026-07-28T20:12:41.314764+00:00,2026-07-28T20:12:55.073830+00:00
task_00_trial_044,df_06_01_lora_oft_int8_libero10_seed42_best_step100000,DF-04-03 LoRA+OFT INT8 Language Model,bitsandbytes,llm_int8,True,0,LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,put both the alphabet soup and the tomato sauce in the basket,44,44,86,True,False,success,241,241,13.247613,31,248,241,30,194.3176635691235,202.5072444230318,24.995218135447423,18.7209939499119,23.89686368405819,370.022966856918,408.08101929724216,47.596315238856675,21.01002976767454,9.248741626739502,9.66796875,0,0,0,0,0,0,0,0,,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-06-01 LoRA+OFT INT8/output/videos/task_00_trial_044.mp4,2026-07-28T20:12:55.076110+00:00,2026-07-28T20:13:08.324466+00:00
task_00_trial_045,df_06_01_lora_oft_int8_libero10_seed42_best_step100000,DF-04-03 LoRA+OFT INT8 Language Model,bitsandbytes,llm_int8,True,0,LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,put both the alphabet soup and the tomato sauce in the basket,45,45,87,True,False,success,482,482,26.767359,61,488,482,60,200.3573219246063,248.2624538242817,25.356424558923205,22.899654628206587,30.582661181688305,412.6972838259134,554.2244799435139,52.22932430161975,19.14633232138115,9.248741149902344,9.66796875,0,0,0,0,0,0,0,0,,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-06-01 LoRA+OFT INT8/output/videos/task_00_trial_045.mp4,2026-07-28T20:13:08.326679+00:00,2026-07-28T20:13:35.094926+00:00
task_00_trial_046,df_06_01_lora_oft_int8_libero10_seed42_best_step100000,DF-04-03 LoRA+OFT INT8 Language Model,bitsandbytes,llm_int8,True,0,LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,put both the alphabet soup and the tomato sauce in the basket,46,46,88,True,False,success,244,244,13.087733,31,248,244,30,195.54377160966396,201.52974966913462,24.843675901227797,18.529155948122995,21.579582523554564,371.5244608540689,396.3653966784477,47.20187822326285,21.185597642323533,9.248741626739502,9.66796875,0,0,0,0,0,0,0,0,,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-06-01 LoRA+OFT INT8/output/videos/task_00_trial_046.mp4,2026-07-28T20:13:35.097350+00:00,2026-07-28T20:13:48.185845+00:00
task_00_trial_047,df_06_01_lora_oft_int8_libero10_seed42_best_step100000,DF-04-03 LoRA+OFT INT8 Language Model,bitsandbytes,llm_int8,True,0,LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,put both the alphabet soup and the tomato sauce in the basket,47,47,89,True,False,success,275,275,15.121609,35,280,275,34,195.94515130988188,201.03252716362476,24.938473803075876,19.78535659611225,25.49753151834011,381.8507759166615,413.2728621363639,48.59918966212056,20.576474771541825,9.248741149902344,9.66796875,0,0,0,0,0,0,0,0,,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-06-01 LoRA+OFT INT8/output/videos/task_00_trial_047.mp4,2026-07-28T20:13:48.187788+00:00,2026-07-28T20:14:03.311325+00:00
task_00_trial_048,df_06_01_lora_oft_int8_libero10_seed42_best_step100000,DF-04-03 LoRA+OFT INT8 Language Model,bitsandbytes,llm_int8,True,0,LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,put both the alphabet soup and the tomato sauce in the basket,48,48,90,True,False,success,346,346,19.331492,44,352,346,43,209.291453727267,261.64147537201643,26.615098161848984,20.427444346808972,27.563906740397215,405.19791485911065,484.8318763077259,51.52805853699673,19.4069023439338,9.248741149902344,9.66796875,0,0,0,0,0,0,0,0,,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-06-01 LoRA+OFT INT8/output/videos/task_00_trial_048.mp4,2026-07-28T20:14:03.315640+00:00,2026-07-28T20:14:22.647981+00:00
task_00_trial_049,df_06_01_lora_oft_int8_libero10_seed42_best_step100000,DF-04-03 LoRA+OFT INT8 Language Model,bitsandbytes,llm_int8,True,0,LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,put both the alphabet soup and the tomato sauce in the basket,49,49,91,True,False,success,449,449,23.51085,57,456,449,56,201.32915280236486,207.91550129652023,25.5584893312579,18.68828598467969,22.657085582613945,380.0630009684123,399.88182969391346,48.2485324169254,20.726019008387578,9.24874210357666,9.66796875,0,0,0,0,0,0,0,0,,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-06-01 LoRA+OFT INT8/output/videos/task_00_trial_049.mp4,2026-07-28T20:14:22.652891+00:00,2026-07-28T20:14:46.164645+00:00
task_01_trial_000,df_06_01_lora_oft_int8_libero10_seed42_best_step100000,DF-04-03 LoRA+OFT INT8 Language Model,bitsandbytes,llm_int8,True,1,LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,put both the cream cheese box and the butter in the basket,0,0,1042,True,False,success,240,240,12.786533,30,240,240,29,197.74683496604362,205.2025462500751,24.718354370755453,18.276812493180234,22.08783887326717,375.4636590058605,390.3984712436795,46.93295737573256,21.30698886060536,9.24957799911499,9.66796875,0,0,0,0,0,0,0,0,,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-06-01 LoRA+OFT INT8/output/videos/task_01_trial_000.mp4,2026-07-28T20:14:47.731541+00:00,2026-07-28T20:15:00.518772+00:00
task_01_trial_001,df_06_01_lora_oft_int8_libero10_seed42_best_step100000,DF-04-03 LoRA+OFT INT8 Language Model,bitsandbytes,llm_int8,True,1,LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,put both the cream cheese box and the butter in the basket,1,1,1043,True,False,success,257,257,13.669187,33,264,257,32,196.40020980979457,203.16995047032833,25.218703983358836,17.951145384040323,20.159371197223663,366.6757805780931,386.73441894352436,47.082882331039194,21.239141498793803,9.249578952789307,9.66796875,0,0,0,0,0,0,0,0,,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-06-01 LoRA+OFT INT8/output/videos/task_01_trial_001.mp4,2026-07-28T20:15:00.520988+00:00,2026-07-28T20:15:14.190947+00:00
task_01_trial_002,df_06_01_lora_oft_int8_libero10_seed42_best_step100000,DF-04-03 LoRA+OFT INT8 Language Model,bitsandbytes,llm_int8,True,1,LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,put both the cream cheese box and the butter in the basket,2,2,1044,True,False,success,241,241,13.137822,31,248,241,30,200.56824926887788,238.26732765883207,25.79923538313367,18.488793614556187,21.905498579144478,376.253638837126,430.527763441205,48.39777097075065,20.662108604223803,9.249578475952148,9.66796875,0,0,0,0,0,0,0,0,,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-06-01 LoRA+OFT INT8/output/videos/task_01_trial_002.mp4,2026-07-28T20:15:14.193199+00:00,2026-07-28T20:15:27.331898+00:00
task_01_trial_003,df_06_01_lora_oft_int8_libero10_seed42_best_step100000,DF-04-03 LoRA+OFT INT8 Language Model,bitsandbytes,llm_int8,True,1,LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,put both the cream cheese box and the butter in the basket,3,3,1045,True,False,success,239,239,12.627792,30,240,239,29,195.42203272382417,202.7894684113562,24.52996226658881,17.896603995536662,19.857099652290344,369.01508153726655,385.25829752907157,46.319884711790785,21.589000193375888,9.249577522277832,9.66796875,0,0,0,0,0,0,0,0,,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-06-01 LoRA+OFT INT8/output/videos/task_01_trial_003.mp4,2026-07-28T20:15:27.334031+00:00,2026-07-28T20:15:39.962477+00:00
task_01_trial_004,df_06_01_lora_oft_int8_libero10_seed42_best_step100000,DF-04-03 LoRA+OFT INT8 Language Model,bitsandbytes,llm_int8,True,1,LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,put both the cream cheese box and the butter in the basket,4,4,1046,True,False,success,309,309,16.802291,39,312,309,38,205.91920896027332,253.12476754188538,25.989803072655857,18.91239475109238,23.087474331259717,388.4598626635778,463.4173549711704,49.02891470511176,20.3961275915361,9.24957799911499,9.66796875,0,0,0,0,0,0,0,0,,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-06-01 LoRA+OFT INT8/output/videos/task_01_trial_004.mp4,2026-07-28T20:15:39.964711+00:00,2026-07-28T20:15:56.767666+00:00
task_01_trial_005,df_06_01_lora_oft_int8_libero10_seed42_best_step100000,DF-04-03 LoRA+OFT INT8 Language Model,bitsandbytes,llm_int8,True,1,LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,put both the cream cheese box and the butter in the basket,5,5,1047,True,False,success,250,250,13.476997,32,256,250,31,198.15400190418586,207.37055744975805,25.36371224373579,18.531230814754963,23.403447028249502,375.3938982845284,395.7784184254706,48.050418980419636,20.811473057237986,9.249577522277832,9.66796875,0,0,0,0,0,0,0,0,,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-06-01 LoRA+OFT INT8/output/videos/task_01_trial_005.mp4,2026-07-28T20:15:56.769568+00:00,2026-07-28T20:16:10.247272+00:00
task_01_trial_006,df_06_01_lora_oft_int8_libero10_seed42_best_step100000,DF-04-03 LoRA+OFT INT8 Language Model,bitsandbytes,llm_int8,True,1,LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,put both the cream cheese box and the butter in the basket,6,6,1048,True,False,success,250,250,13.73052,32,256,250,31,202.1637667203322,208.84464969858527,25.876962140202522,18.756743244826794,25.00636698678135,380.4281108896248,403.94345922395587,48.694798193871975,20.536074428702438,9.24957799911499,9.66796875,0,0,0,0,0,0,0,0,,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-06-01 LoRA+OFT INT8/output/videos/task_01_trial_006.mp4,2026-07-28T20:16:10.249266+00:00,2026-07-28T20:16:23.980776+00:00
task_01_trial_007,df_06_01_lora_oft_int8_libero10_seed42_best_step100000,DF-04-03 LoRA+OFT INT8 Language Model,bitsandbytes,llm_int8,True,1,LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,put both the cream cheese box and the butter in the basket,7,7,1049,True,False,success,241,241,13.095115,31,248,241,30,198.80105470938068,206.12061582505703,25.571919900376766,17.90426367762425,20.885981619358063,369.2594755801462,388.2655445486307,47.49810681736321,21.05347069610876,9.249577522277832,9.66796875,0,0,0,0,0,0,0,0,,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-06-01 LoRA+OFT INT8/output/videos/task_01_trial_007.mp4,2026-07-28T20:16:23.983097+00:00,2026-07-28T20:16:37.078878+00:00
task_01_trial_008,df_06_01_lora_oft_int8_libero10_seed42_best_step100000,DF-04-03 LoRA+OFT INT8 Language Model,bitsandbytes,llm_int8,True,1,LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,put both the cream cheese box and the butter in the basket,8,8,1050,True,False,success,242,242,13.224623,31,248,242,30,198.11045312352718,203.94031703472137,25.377785317476622,18.440213670169026,22.256202436983575,373.7201021323281,389.7519735619426,47.87323622356269,20.888498018602945,9.249577045440674,9.66796875,0,0,0,0,0,0,0,0,,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-06-01 LoRA+OFT INT8/output/videos/task_01_trial_008.mp4,2026-07-28T20:16:37.080887+00:00,2026-07-28T20:16:50.306270+00:00
task_01_trial_009,df_06_01_lora_oft_int8_libero10_seed42_best_step100000,DF-04-03 LoRA+OFT INT8 Language Model,bitsandbytes,llm_int8,True,1,LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,put both the cream cheese box and the butter in the basket,9,9,1051,True,False,success,248,248,13.118004,31,248,248,30,196.8631361040377,205.21723479032516,24.60789201300471,17.98705167077001,20.10345496237278,373.95035048886655,391.209501773119,46.74379381110832,21.393214338592205,9.249577522277832,9.66796875,0,0,0,0,0,0,0,0,,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-06-01 LoRA+OFT INT8/output/videos/task_01_trial_009.mp4,2026-07-28T20:16:50.308729+00:00,2026-07-28T20:17:03.427618+00:00
